sample core_label_1 sampleCollection type_distance distKb
LN_tailings beta-lactam Tailing mediam_leastDistance 14.948
LN_tailings glycopeptide Tailing mediam_leastDistance 3.646
LN_tailings MLS Tailing mediam_leastDistance 11.735
LN_tailings multidrug Tailing mediam_leastDistance 12.55
LN_tailings other Tailing mediam_leastDistance 4.156
LN_tailings phenicol Tailing mediam_leastDistance 13.926
LN_tailings sulfonamide Tailing mediam_leastDistance 1.964
LN_tailings tetracycline Tailing mediam_leastDistance 19.298
LN_tailings unclassified Tailing mediam_leastDistance 10.056
NM_tailings aminoglycoside Tailing mediam_leastDistance 13.261
NM_tailings bacitracin Tailing mediam_leastDistance 25.615
NM_tailings beta-lactam Tailing mediam_leastDistance 34.52
NM_tailings glycopeptide Tailing mediam_leastDistance 10.9295
NM_tailings MLS Tailing mediam_leastDistance 10.48
NM_tailings multidrug Tailing mediam_leastDistance 16.165
NM_tailings mupirocin Tailing mediam_leastDistance 27.221
NM_tailings other Tailing mediam_leastDistance 7.857
NM_tailings phenicol Tailing mediam_leastDistance 17.3545
NM_tailings sulfonamide Tailing mediam_leastDistance 2.4275
NM_tailings tetracycline Tailing mediam_leastDistance 14.087
NM_tailings unclassified Tailing mediam_leastDistance 19.895
QH_tailings aminoglycoside Tailing mediam_leastDistance 29.716
QH_tailings bacitracin Tailing mediam_leastDistance 19.423
QH_tailings beta-lactam Tailing mediam_leastDistance 13.705
QH_tailings glycopeptide Tailing mediam_leastDistance 21.064
QH_tailings MLS Tailing mediam_leastDistance 12.568
QH_tailings multidrug Tailing mediam_leastDistance 14.804
QH_tailings mupirocin Tailing mediam_leastDistance 29.1345
QH_tailings other Tailing mediam_leastDistance 8.588
QH_tailings phenicol Tailing mediam_leastDistance 14.609
QH_tailings sulfonamide Tailing mediam_leastDistance 8.5745
QH_tailings tetracycline Tailing mediam_leastDistance 28.329
QH_tailings unclassified Tailing mediam_leastDistance 20.4775
SC_tailings aminoglycoside Tailing mediam_leastDistance 13.994
SC_tailings bacitracin Tailing mediam_leastDistance 11.4395
SC_tailings beta-lactam Tailing mediam_leastDistance 20.964
SC_tailings glycopeptide Tailing mediam_leastDistance 3.272
SC_tailings MLS Tailing mediam_leastDistance 12.585
SC_tailings multidrug Tailing mediam_leastDistance 5.198
SC_tailings other Tailing mediam_leastDistance 5.026
SC_tailings phenicol Tailing mediam_leastDistance 1.697
SC_tailings sulfonamide Tailing mediam_leastDistance 2.7585
SC_tailings tetracycline Tailing mediam_leastDistance 11.359
SC_tailings unclassified Tailing mediam_leastDistance 5.636
SHC_1601 aminoglycoside pubAMD mediam_leastDistance 55.612
SHC_1601 bacitracin pubAMD mediam_leastDistance 35.584
SHC_1601 beta-lactam pubAMD mediam_leastDistance 15.693
SHC_1601 glycopeptide pubAMD mediam_leastDistance 57.387
SHC_1601 multidrug pubAMD mediam_leastDistance 97.902
SHC_1601 other pubAMD mediam_leastDistance 38.9535
SHC_1601 phenicol pubAMD mediam_leastDistance 14.727
SHC_1601 tetracycline pubAMD mediam_leastDistance 314.4965
SHC_1601 unclassified pubAMD mediam_leastDistance 52.339
SHC_1606 aminoglycoside pubAMD mediam_leastDistance 55.612
SHC_1606 bacitracin pubAMD mediam_leastDistance 35.584
SHC_1606 beta-lactam pubAMD mediam_leastDistance 15.693
SHC_1606 glycopeptide pubAMD mediam_leastDistance 57.387
SHC_1606 multidrug pubAMD mediam_leastDistance 42.7515
SHC_1606 other pubAMD mediam_leastDistance 40.704
SHC_1606 phenicol pubAMD mediam_leastDistance 14.727
SHC_1606 tetracycline pubAMD mediam_leastDistance 608.601
SHC_1606 unclassified pubAMD mediam_leastDistance 52.339
SHC_1607 aminoglycoside pubAMD mediam_leastDistance 54.6765
SHC_1607 bacitracin pubAMD mediam_leastDistance 36.593
SHC_1607 beta-lactam pubAMD mediam_leastDistance 26.03
SHC_1607 MLS pubAMD mediam_leastDistance 32.035
SHC_1607 multidrug pubAMD mediam_leastDistance 23.945
SHC_1607 other pubAMD mediam_leastDistance 6.53
SHC_1607 phenicol pubAMD mediam_leastDistance 17.4355
SHC_1607 unclassified pubAMD mediam_leastDistance 63.532
SHC_1608 bacitracin pubAMD mediam_leastDistance 16.685
SHC_1608 glycopeptide pubAMD mediam_leastDistance 25.3365
SHC_1608 multidrug pubAMD mediam_leastDistance 26.229
SHC_1608 other pubAMD mediam_leastDistance 22.666
SHC_1608 tetracycline pubAMD mediam_leastDistance 608.601
SRR359000 glycopeptide pubAMD mediam_leastDistance 150.53
SRR359000 MLS pubAMD mediam_leastDistance 32.889
SRR359000 multidrug pubAMD mediam_leastDistance 5.982
SRR359000 phenicol pubAMD mediam_leastDistance 28.039
SRR359001 bacitracin pubAMD mediam_leastDistance 19.698
SRR359001 glycopeptide pubAMD mediam_leastDistance 151.153
SRR359001 MLS pubAMD mediam_leastDistance 32.889
SRR359001 multidrug pubAMD mediam_leastDistance 5.3415
SRR359001 other pubAMD mediam_leastDistance 1.753
SRR359001 phenicol pubAMD mediam_leastDistance 28.039
SRR359002 bacitracin pubAMD mediam_leastDistance 19.698
SRR359002 glycopeptide pubAMD mediam_leastDistance 150.53
SRR359002 MLS pubAMD mediam_leastDistance 32.889
SRR359002 multidrug pubAMD mediam_leastDistance 5.3415
SRR359002 other pubAMD mediam_leastDistance 0.331
SRR359002 phenicol pubAMD mediam_leastDistance 16.858
SRR359002 tetracycline pubAMD mediam_leastDistance 105.315
SRR359019 glycopeptide pubAMD mediam_leastDistance 150.53
SRR359019 MLS pubAMD mediam_leastDistance 32.574
SRR359019 multidrug pubAMD mediam_leastDistance 5.3415
SRR359019 phenicol pubAMD mediam_leastDistance 28.039
SRR359020 bacitracin pubAMD mediam_leastDistance 19.692
SRR359020 MLS pubAMD mediam_leastDistance 32.889
SRR359020 multidrug pubAMD mediam_leastDistance 5.982
SRR359020 phenicol pubAMD mediam_leastDistance 6.038
SRR359020 tetracycline pubAMD mediam_leastDistance 85.996
SRR359021 glycopeptide pubAMD mediam_leastDistance 150.53
SRR359021 MLS pubAMD mediam_leastDistance 32.574
SRR359021 multidrug pubAMD mediam_leastDistance 5.3415
SRR359021 phenicol pubAMD mediam_leastDistance 28.216
SRR359022 glycopeptide pubAMD mediam_leastDistance 151.153
SRR359022 MLS pubAMD mediam_leastDistance 32.889
SRR359022 multidrug pubAMD mediam_leastDistance 5.982
SRR359022 phenicol pubAMD mediam_leastDistance 28.216
SRR359023 glycopeptide pubAMD mediam_leastDistance 151.153
SRR359023 MLS pubAMD mediam_leastDistance 32.574
SRR359023 multidrug pubAMD mediam_leastDistance 5.982
SRR359023 phenicol pubAMD mediam_leastDistance 28.216
SRR359023 tetracycline pubAMD mediam_leastDistance 86.786
SRR359024 MLS pubAMD mediam_leastDistance 32.574
SRR359024 multidrug pubAMD mediam_leastDistance 5.982
SRR359025 multidrug pubAMD mediam_leastDistance 5.982
SRR359026 MLS pubAMD mediam_leastDistance 32.889
SRR359026 multidrug pubAMD mediam_leastDistance 5.3415
SRR359027 beta-lactam pubAMD mediam_leastDistance 83.496
SRR359027 MLS pubAMD mediam_leastDistance 2.162
SRR359027 multidrug pubAMD mediam_leastDistance 33.632
SRR359027 other pubAMD mediam_leastDistance 32.954
SRR359027 phenicol pubAMD mediam_leastDistance 28.039
SRR359028 bacitracin pubAMD mediam_leastDistance 19.698
SRR359028 glycopeptide pubAMD mediam_leastDistance 150.04
SRR359028 multidrug pubAMD mediam_leastDistance 19.4515
SRR359028 phenicol pubAMD mediam_leastDistance 28.216
SRR359028 tetracycline pubAMD mediam_leastDistance 105.517
SRR359029 glycopeptide pubAMD mediam_leastDistance 151.153
SRR359029 MLS pubAMD mediam_leastDistance 2.152
SRR359029 multidrug pubAMD mediam_leastDistance 33.0745
SRR359029 phenicol pubAMD mediam_leastDistance 28.216
SRR359029 tetracycline pubAMD mediam_leastDistance 105.435
SRR359030 bacitracin pubAMD mediam_leastDistance 11.7215
SRR359030 multidrug pubAMD mediam_leastDistance 5.3155
SRR359030 other pubAMD mediam_leastDistance 0.331
SRR359031 bacitracin pubAMD mediam_leastDistance 19.698
SRR359031 glycopeptide pubAMD mediam_leastDistance 150.53
SRR359031 MLS pubAMD mediam_leastDistance 36.2115
SRR359031 multidrug pubAMD mediam_leastDistance 5.982
SRR359031 other pubAMD mediam_leastDistance 0.331
SRR359031 phenicol pubAMD mediam_leastDistance 16.858
SRR359032 glycopeptide pubAMD mediam_leastDistance 151.153
SRR359032 MLS pubAMD mediam_leastDistance 36.2115
SRR359032 multidrug pubAMD mediam_leastDistance 5.3415
SRR359032 phenicol pubAMD mediam_leastDistance 28.039
SRR5040535 bacitracin pubAMD mediam_leastDistance 5.886
SRR5040535 beta-lactam pubAMD mediam_leastDistance 35.324
SRR5040535 multidrug pubAMD mediam_leastDistance 25.9805
SRR5040535 other pubAMD mediam_leastDistance 5.451
SRR5040535 sulfonamide pubAMD mediam_leastDistance 2.163
SRR5040535 tetracycline pubAMD mediam_leastDistance 57.3865
SRR5040535 unclassified pubAMD mediam_leastDistance 10.934
SRR5040536 aminoglycoside pubAMD mediam_leastDistance 132.782
SRR5040536 bacitracin pubAMD mediam_leastDistance 5.474
SRR5040536 beta-lactam pubAMD mediam_leastDistance 97.0495
SRR5040536 glycopeptide pubAMD mediam_leastDistance 47.045
SRR5040536 MLS pubAMD mediam_leastDistance 79.7245
SRR5040536 multidrug pubAMD mediam_leastDistance 27.0435
SRR5040536 other pubAMD mediam_leastDistance 26.806
SRR5040536 phenicol pubAMD mediam_leastDistance 56.099
SRR5040536 sulfonamide pubAMD mediam_leastDistance 2.198
SRR5040536 tetracycline pubAMD mediam_leastDistance 27.894
SRR5040536 unclassified pubAMD mediam_leastDistance 15.1855
SRR5161788 aminoglycoside pubAMD mediam_leastDistance 27.039
SRR5161788 bacitracin pubAMD mediam_leastDistance 2.327
SRR5161788 beta-lactam pubAMD mediam_leastDistance 76.879
SRR5161788 glycopeptide pubAMD mediam_leastDistance 2.6725
SRR5161788 MLS pubAMD mediam_leastDistance 5.097
SRR5161788 multidrug pubAMD mediam_leastDistance 6.8
SRR5161788 mupirocin pubAMD mediam_leastDistance 37.649
SRR5161788 other pubAMD mediam_leastDistance 10.166
SRR5161788 phenicol pubAMD mediam_leastDistance 55.583
SRR5161788 sulfonamide pubAMD mediam_leastDistance 17.294
SRR5161788 unclassified pubAMD mediam_leastDistance 14.922
SRR5161794 aminoglycoside pubAMD mediam_leastDistance 39.446
SRR5161794 bacitracin pubAMD mediam_leastDistance 2.9425
SRR5161794 beta-lactam pubAMD mediam_leastDistance 50.7085
SRR5161794 glycopeptide pubAMD mediam_leastDistance 10.477
SRR5161794 MLS pubAMD mediam_leastDistance 5.7485
SRR5161794 multidrug pubAMD mediam_leastDistance 10.551
SRR5161794 other pubAMD mediam_leastDistance 9.352
SRR5161794 phenicol pubAMD mediam_leastDistance 52.4665
SRR5161794 sulfonamide pubAMD mediam_leastDistance 20.868
SRR5161794 tetracycline pubAMD mediam_leastDistance 8.018
SRR5161794 unclassified pubAMD mediam_leastDistance 47.559
SRR5161795 aminoglycoside pubAMD mediam_leastDistance 31.7535
SRR5161795 bacitracin pubAMD mediam_leastDistance 50.3
SRR5161795 beta-lactam pubAMD mediam_leastDistance 72.896
SRR5161795 glycopeptide pubAMD mediam_leastDistance 21.495
SRR5161795 MLS pubAMD mediam_leastDistance 3.195
SRR5161795 multidrug pubAMD mediam_leastDistance 15.767
SRR5161795 mupirocin pubAMD mediam_leastDistance 135.74
SRR5161795 other pubAMD mediam_leastDistance 12.3945
SRR5161795 phenicol pubAMD mediam_leastDistance 79.955
SRR5161795 sulfonamide pubAMD mediam_leastDistance 11.65
SRR5161795 tetracycline pubAMD mediam_leastDistance 8.2125
SRR5161798 aminoglycoside pubAMD mediam_leastDistance 18.389
SRR5161798 glycopeptide pubAMD mediam_leastDistance 15.9085
SRR5161798 MLS pubAMD mediam_leastDistance 6.143
SRR5161798 multidrug pubAMD mediam_leastDistance 33.975
SRR5161798 other pubAMD mediam_leastDistance 1.946
SRR5161798 sulfonamide pubAMD mediam_leastDistance 29.187
SRR5161798 tetracycline pubAMD mediam_leastDistance 32.167
SRR5161798 unclassified pubAMD mediam_leastDistance 50.251
SRR5161800 glycopeptide pubAMD mediam_leastDistance 1.641
SRR5161805 aminoglycoside pubAMD mediam_leastDistance 31.6165
SRR5161805 bacitracin pubAMD mediam_leastDistance 67.7465
SRR5161805 beta-lactam pubAMD mediam_leastDistance 68.913
SRR5161805 glycopeptide pubAMD mediam_leastDistance 23.516
SRR5161805 MLS pubAMD mediam_leastDistance 39.734
SRR5161805 multidrug pubAMD mediam_leastDistance 22.419
SRR5161805 mupirocin pubAMD mediam_leastDistance 135.6155
SRR5161805 other pubAMD mediam_leastDistance 38.476
SRR5161805 phenicol pubAMD mediam_leastDistance 151.335
SRR5161805 sulfonamide pubAMD mediam_leastDistance 17.294
SRR5161805 tetracycline pubAMD mediam_leastDistance 7.7595
SRR5161805 unclassified pubAMD mediam_leastDistance 51.859
SRR5161807 glycopeptide pubAMD mediam_leastDistance 1.494
SRR5169067 bacitracin pubAMD mediam_leastDistance 210.898
SRR5169067 multidrug pubAMD mediam_leastDistance 84.153
SRR5169067 sulfonamide pubAMD mediam_leastDistance 300.141
SRR5169067 tetracycline pubAMD mediam_leastDistance 16.873
SRR5169067 unclassified pubAMD mediam_leastDistance 48.285
SRR5169068 unclassified pubAMD mediam_leastDistance 48.285
SRR5352531 aminoglycoside pubAMD mediam_leastDistance 35.782
SRR5352531 bacitracin pubAMD mediam_leastDistance 48.8865
SRR5352531 beta-lactam pubAMD mediam_leastDistance 15.9055
SRR5352531 glycopeptide pubAMD mediam_leastDistance 23.636
SRR5352531 MLS pubAMD mediam_leastDistance 17.2095
SRR5352531 multidrug pubAMD mediam_leastDistance 31.056
SRR5352531 other pubAMD mediam_leastDistance 34.8325
SRR5352531 phenicol pubAMD mediam_leastDistance 89.167
SRR5352531 sulfonamide pubAMD mediam_leastDistance 13.013
SRR5352531 tetracycline pubAMD mediam_leastDistance 43.633
SRR5352531 unclassified pubAMD mediam_leastDistance 13.475
SRR5352532 aminoglycoside pubAMD mediam_leastDistance 32.211
SRR5352532 bacitracin pubAMD mediam_leastDistance 22.11
SRR5352532 beta-lactam pubAMD mediam_leastDistance 20.129
SRR5352532 glycopeptide pubAMD mediam_leastDistance 14.671
SRR5352532 MLS pubAMD mediam_leastDistance 47.975
SRR5352532 multidrug pubAMD mediam_leastDistance 51.08
SRR5352532 other pubAMD mediam_leastDistance 27.732
SRR5352532 phenicol pubAMD mediam_leastDistance 28.502
SRR5352532 sulfonamide pubAMD mediam_leastDistance 46.38
SRR5352532 tetracycline pubAMD mediam_leastDistance 12.0335
SRR5352532 unclassified pubAMD mediam_leastDistance 6.368
SRR5352534 aminoglycoside pubAMD mediam_leastDistance 6.045
SRR5352534 beta-lactam pubAMD mediam_leastDistance 10.6285
SRR5352534 MLS pubAMD mediam_leastDistance 36.548
SRR5352534 multidrug pubAMD mediam_leastDistance 16.009
SRR5352534 other pubAMD mediam_leastDistance 108.024
SRR5352534 phenicol pubAMD mediam_leastDistance 12.596
SRR5352534 tetracycline pubAMD mediam_leastDistance 23.3155
SRR5352534 unclassified pubAMD mediam_leastDistance 7.741
SRR5352535 aminoglycoside pubAMD mediam_leastDistance 18.129
SRR5352535 bacitracin pubAMD mediam_leastDistance 19.599
SRR5352535 beta-lactam pubAMD mediam_leastDistance 49.2415
SRR5352535 glycopeptide pubAMD mediam_leastDistance 129.314
SRR5352535 MLS pubAMD mediam_leastDistance 8.597
SRR5352535 multidrug pubAMD mediam_leastDistance 18.7175
SRR5352535 other pubAMD mediam_leastDistance 38.6455
SRR5352535 phenicol pubAMD mediam_leastDistance 20.718
SRR5352535 sulfonamide pubAMD mediam_leastDistance 8.138
SRR5352535 tetracycline pubAMD mediam_leastDistance 4.2735
SRR5352536 aminoglycoside pubAMD mediam_leastDistance 18.18
SRR5352536 bacitracin pubAMD mediam_leastDistance 29.258
SRR5352536 beta-lactam pubAMD mediam_leastDistance 25.6935
SRR5352536 glycopeptide pubAMD mediam_leastDistance 77.0785
SRR5352536 MLS pubAMD mediam_leastDistance 9.392
SRR5352536 multidrug pubAMD mediam_leastDistance 16.93
SRR5352536 other pubAMD mediam_leastDistance 15.4425
SRR5352536 phenicol pubAMD mediam_leastDistance 17.797
SRR5352536 sulfonamide pubAMD mediam_leastDistance 8.138
SRR5352536 tetracycline pubAMD mediam_leastDistance 4.672
SRR5352536 unclassified pubAMD mediam_leastDistance 4.914
XJ_tailings aminoglycoside Tailing mediam_leastDistance 4.919
XJ_tailings bacitracin Tailing mediam_leastDistance 6.765
XJ_tailings beta-lactam Tailing mediam_leastDistance 17.8915
XJ_tailings glycopeptide Tailing mediam_leastDistance 5.487
XJ_tailings MLS Tailing mediam_leastDistance 11.007
XJ_tailings multidrug Tailing mediam_leastDistance 8.755
XJ_tailings mupirocin Tailing mediam_leastDistance 35.118
XJ_tailings other Tailing mediam_leastDistance 8.8845
XJ_tailings phenicol Tailing mediam_leastDistance 9.1515
XJ_tailings sulfonamide Tailing mediam_leastDistance 10.926
XJ_tailings tetracycline Tailing mediam_leastDistance 8.01
XJ_tailings unclassified Tailing mediam_leastDistance 14.338
XY2 multidrug pubAMD mediam_leastDistance 56.515
XY2 other pubAMD mediam_leastDistance 4.688
XY2 phenicol pubAMD mediam_leastDistance 5.272
XY2 unclassified pubAMD mediam_leastDistance 0.695
YF2 aminoglycoside pubAMD mediam_leastDistance 27.771
YF2 beta-lactam pubAMD mediam_leastDistance 11.904
YF2 glycopeptide pubAMD mediam_leastDistance 25.736
YF2 multidrug pubAMD mediam_leastDistance 22.613
YF2 other pubAMD mediam_leastDistance 27.258
YF2 phenicol pubAMD mediam_leastDistance 2.5885
YF2 sulfonamide pubAMD mediam_leastDistance 8.1935
YF2 tetracycline pubAMD mediam_leastDistance 52.427
YF2 unclassified pubAMD mediam_leastDistance 16.668
YN_tailing aminoglycoside Tailing mediam_leastDistance 13.218
YN_tailing bacitracin Tailing mediam_leastDistance 8.043
YN_tailing beta-lactam Tailing mediam_leastDistance 14.862
YN_tailing glycopeptide Tailing mediam_leastDistance 6.52
YN_tailing MLS Tailing mediam_leastDistance 11.974
YN_tailing multidrug Tailing mediam_leastDistance 12.085
YN_tailing mupirocin Tailing mediam_leastDistance 21.6915
YN_tailing other Tailing mediam_leastDistance 5.708
YN_tailing phenicol Tailing mediam_leastDistance 8.6585
YN_tailing sulfonamide Tailing mediam_leastDistance 2.855
YN_tailing tetracycline Tailing mediam_leastDistance 9.359
YN_tailing unclassified Tailing mediam_leastDistance 10.88
YQ_tailings aminoglycoside Tailing mediam_leastDistance 21.096
YQ_tailings bacitracin Tailing mediam_leastDistance 1.81
YQ_tailings beta-lactam Tailing mediam_leastDistance 7.719
YQ_tailings glycopeptide Tailing mediam_leastDistance 4.823
YQ_tailings MLS Tailing mediam_leastDistance 10.511
YQ_tailings multidrug Tailing mediam_leastDistance 11.741
YQ_tailings mupirocin Tailing mediam_leastDistance 20.5915
YQ_tailings other Tailing mediam_leastDistance 3.5035
YQ_tailings phenicol Tailing mediam_leastDistance 13.136
YQ_tailings sulfonamide Tailing mediam_leastDistance 2.613
YQ_tailings tetracycline Tailing mediam_leastDistance 5.2325
YQ_tailings unclassified Tailing mediam_leastDistance 12.903
ZJ_tailings aminoglycoside Tailing mediam_leastDistance 15.342
ZJ_tailings bacitracin Tailing mediam_leastDistance 9.1
ZJ_tailings beta-lactam Tailing mediam_leastDistance 19.8905
ZJ_tailings glycopeptide Tailing mediam_leastDistance 6.386
ZJ_tailings MLS Tailing mediam_leastDistance 15.7915
ZJ_tailings multidrug Tailing mediam_leastDistance 11.7025
ZJ_tailings mupirocin Tailing mediam_leastDistance 38.8855
ZJ_tailings other Tailing mediam_leastDistance 4.801
ZJ_tailings phenicol Tailing mediam_leastDistance 5.3015
ZJ_tailings sulfonamide Tailing mediam_leastDistance 5.036
ZJ_tailings tetracycline Tailing mediam_leastDistance 14.0315
ZJ_tailings unclassified Tailing mediam_leastDistance 8.884
