binFileName	corrected_species	pathogenicity	variable	value
AMDSedi_YP3.metabat2.185.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.185.contigs.fa_YP3.filtered			numORF_asARG	5
AMDSedi_YP3.metabat2.185.contigs.fa_YP3.filtered			numORF_MRG	1
AMDSedi_YP3.metabat2.186.contigs.fa_YP3.filtered			numORF_multidrug	1
AMDSedi_YP3.metabat2.186.contigs.fa_YP3.filtered			numORF_asARG	5
AMDSedi_YP3.metabat2.186.contigs.fa_YP3.filtered			numORF_MRG	2
AMDSedi_YP3.metabat2.186.contigs.fa_YP3.filtered			numORF_multimetal	1
AMDSedi_YP3.metabat2.189.contigs.fa_YP3.filtered			numORF_multimetal	2
AMDSedi_YP3.metabat2.189.contigs.fa_YP3.filtered			numORF_asARG	11
AMDSedi_YP3.metabat2.189.contigs.fa_YP3.filtered			numORF_multidrug	2
AMDSedi_YP3.metabat2.189.contigs.fa_YP3.filtered			numORF_MRG	8
AMDSedi_YP3.metabat2.194.contigs.fa_YP3.filtered			numORF_multimetal	6
AMDSedi_YP3.metabat2.194.contigs.fa_YP3.filtered			numORF_multidrug	7
AMDSedi_YP3.metabat2.194.contigs.fa_YP3.filtered			numORF_asARG	22
AMDSedi_YP3.metabat2.194.contigs.fa_YP3.filtered			numORF_MRG	18
AMDSedi_YP3.metabat2.209.contigs.fa_YP3.filtered			numORF_multimetal	6
AMDSedi_YP3.metabat2.209.contigs.fa_YP3.filtered			numORF_asARG	21
AMDSedi_YP3.metabat2.209.contigs.fa_YP3.filtered			numORF_multidrug	6
AMDSedi_YP3.metabat2.209.contigs.fa_YP3.filtered			numORF_MRG	11
AMDSedi_YP3.metabat2.210_sub.contigs.fa_YP3.filtered			numORF_multimetal	11
AMDSedi_YP3.metabat2.210_sub.contigs.fa_YP3.filtered			numORF_multidrug	8
AMDSedi_YP3.metabat2.210_sub.contigs.fa_YP3.filtered			numORF_MRG	28
AMDSedi_YP3.metabat2.210_sub.contigs.fa_YP3.filtered			numORF_asARG	26
AMDSedi_YP3.metabat2.222.contigs.fa_YP3.filtered			numORF_multidrug	5
AMDSedi_YP3.metabat2.222.contigs.fa_YP3.filtered			numORF_asARG	17
AMDSedi_YP3.metabat2.222.contigs.fa_YP3.filtered			numORF_multimetal	3
AMDSedi_YP3.metabat2.222.contigs.fa_YP3.filtered			numORF_MRG	8
AMDSedi_YP3.metabat2.223.contigs.fa_YP3.filtered			numORF_MRG	4
AMDSedi_YP3.metabat2.223.contigs.fa_YP3.filtered			numORF_asARG	12
AMDSedi_YP3.metabat2.223.contigs.fa_YP3.filtered			numORF_multidrug	0
AMDSedi_YP3.metabat2.223.contigs.fa_YP3.filtered			numORF_multimetal	2
AMDSedi_YP3.metabat2.224_sub.contigs.fa_YP3.filtered			numORF_MRG	9
AMDSedi_YP3.metabat2.224_sub.contigs.fa_YP3.filtered			numORF_multimetal	3
AMDSedi_YP3.metabat2.224_sub.contigs.fa_YP3.filtered			numORF_multidrug	5
AMDSedi_YP3.metabat2.224_sub.contigs.fa_YP3.filtered			numORF_asARG	17
AMDSedi_YP3.metabat2.225.contigs.fa_YP3.filtered			numORF_multidrug	0
AMDSedi_YP3.metabat2.225.contigs.fa_YP3.filtered			numORF_MRG	3
AMDSedi_YP3.metabat2.225.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.225.contigs.fa_YP3.filtered			numORF_asARG	7
AMDSedi_YP3.metabat2.25.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.25.contigs.fa_YP3.filtered			numORF_asARG	3
AMDSedi_YP3.metabat2.25.contigs.fa_YP3.filtered			numORF_multidrug	0
AMDSedi_YP3.metabat2.25.contigs.fa_YP3.filtered			numORF_MRG	2
AMDSedi_YP3.metabat2.26.contigs.fa_YP3.filtered			numORF_multidrug	1
AMDSedi_YP3.metabat2.26.contigs.fa_YP3.filtered			numORF_MRG	2
AMDSedi_YP3.metabat2.26.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.26.contigs.fa_YP3.filtered			numORF_asARG	7
AMDSedi_YP3.metabat2.31.contigs.fa_YP3.filtered			numORF_MRG	0
AMDSedi_YP3.metabat2.31.contigs.fa_YP3.filtered			numORF_multidrug	1
AMDSedi_YP3.metabat2.31.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.31.contigs.fa_YP3.filtered			numORF_asARG	7
AMDSedi_YP3.metabat2.35.contigs.fa_YP3.filtered			numORF_multidrug	1
AMDSedi_YP3.metabat2.35.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.35.contigs.fa_YP3.filtered			numORF_MRG	2
AMDSedi_YP3.metabat2.35.contigs.fa_YP3.filtered			numORF_asARG	4
AMDSedi_YP3.metabat2.39.contigs.fa_YP3.filtered			numORF_MRG	9
AMDSedi_YP3.metabat2.39.contigs.fa_YP3.filtered			numORF_multidrug	4
AMDSedi_YP3.metabat2.39.contigs.fa_YP3.filtered			numORF_asARG	15
AMDSedi_YP3.metabat2.39.contigs.fa_YP3.filtered			numORF_multimetal	3
AMDSedi_YP3.metabat2.41.contigs.fa_YP3.filtered			numORF_MRG	2
AMDSedi_YP3.metabat2.41.contigs.fa_YP3.filtered			numORF_multidrug	2
AMDSedi_YP3.metabat2.41.contigs.fa_YP3.filtered			numORF_asARG	13
AMDSedi_YP3.metabat2.41.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.42.contigs.fa_YP3.filtered			numORF_MRG	0
AMDSedi_YP3.metabat2.42.contigs.fa_YP3.filtered			numORF_multidrug	1
AMDSedi_YP3.metabat2.42.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.42.contigs.fa_YP3.filtered			numORF_asARG	3
AMDSedi_YP3.metabat2.43.contigs.fa_YP3.filtered			numORF_asARG	17
AMDSedi_YP3.metabat2.43.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.43.contigs.fa_YP3.filtered			numORF_MRG	2
AMDSedi_YP3.metabat2.43.contigs.fa_YP3.filtered			numORF_multidrug	4
AMDSedi_YP3.metabat2.47.contigs.fa_YP3.filtered			numORF_MRG	1
AMDSedi_YP3.metabat2.47.contigs.fa_YP3.filtered			numORF_multidrug	2
AMDSedi_YP3.metabat2.47.contigs.fa_YP3.filtered			numORF_asARG	10
AMDSedi_YP3.metabat2.47.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.51.contigs.fa_YP3.filtered			numORF_multimetal	3
AMDSedi_YP3.metabat2.51.contigs.fa_YP3.filtered			numORF_asARG	26
AMDSedi_YP3.metabat2.51.contigs.fa_YP3.filtered			numORF_MRG	12
AMDSedi_YP3.metabat2.51.contigs.fa_YP3.filtered			numORF_multidrug	9
AMDSedi_YP3.metabat2.59.contigs.fa_YP3.filtered			numORF_multimetal	1
AMDSedi_YP3.metabat2.59.contigs.fa_YP3.filtered			numORF_MRG	2
AMDSedi_YP3.metabat2.59.contigs.fa_YP3.filtered			numORF_multidrug	0
AMDSedi_YP3.metabat2.59.contigs.fa_YP3.filtered			numORF_asARG	3
AMDSedi_YP3.metabat2.60.contigs.fa_YP3.filtered			numORF_asARG	23
AMDSedi_YP3.metabat2.60.contigs.fa_YP3.filtered			numORF_multidrug	12
AMDSedi_YP3.metabat2.60.contigs.fa_YP3.filtered			numORF_MRG	12
AMDSedi_YP3.metabat2.60.contigs.fa_YP3.filtered			numORF_multimetal	1
AMDSedi_YP3.metabat2.62.contigs.fa_YP3.filtered			numORF_multimetal	3
AMDSedi_YP3.metabat2.62.contigs.fa_YP3.filtered			numORF_multidrug	12
AMDSedi_YP3.metabat2.62.contigs.fa_YP3.filtered			numORF_asARG	21
AMDSedi_YP3.metabat2.62.contigs.fa_YP3.filtered			numORF_MRG	9
AMDSedi_YP3.metabat2.63.contigs.fa_YP3.filtered			numORF_MRG	5
AMDSedi_YP3.metabat2.63.contigs.fa_YP3.filtered			numORF_asARG	3
AMDSedi_YP3.metabat2.63.contigs.fa_YP3.filtered			numORF_multimetal	1
AMDSedi_YP3.metabat2.63.contigs.fa_YP3.filtered			numORF_multidrug	0
AMDSedi_YP3.metabat2.66.contigs.fa_YP3.filtered			numORF_multidrug	2
AMDSedi_YP3.metabat2.66.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.66.contigs.fa_YP3.filtered			numORF_asARG	8
AMDSedi_YP3.metabat2.66.contigs.fa_YP3.filtered			numORF_MRG	1
AMDSedi_YP3.metabat2.67.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.67.contigs.fa_YP3.filtered			numORF_MRG	1
AMDSedi_YP3.metabat2.67.contigs.fa_YP3.filtered			numORF_multidrug	2
AMDSedi_YP3.metabat2.67.contigs.fa_YP3.filtered			numORF_asARG	4
AMDSedi_YP3.metabat2.69.contigs.fa_YP3.filtered			numORF_multimetal	4
AMDSedi_YP3.metabat2.69.contigs.fa_YP3.filtered			numORF_multidrug	8
AMDSedi_YP3.metabat2.69.contigs.fa_YP3.filtered			numORF_MRG	14
AMDSedi_YP3.metabat2.69.contigs.fa_YP3.filtered			numORF_asARG	22
AMDSedi_YP3.metabat2.74_sub.contigs.fa_YP3.filtered			numORF_MRG	11
AMDSedi_YP3.metabat2.74_sub.contigs.fa_YP3.filtered			numORF_asARG	18
AMDSedi_YP3.metabat2.74_sub.contigs.fa_YP3.filtered			numORF_multidrug	4
AMDSedi_YP3.metabat2.74_sub.contigs.fa_YP3.filtered			numORF_multimetal	4
AMDSedi_YP3.metabat2.76.contigs.fa_YP3.filtered			numORF_asARG	11
AMDSedi_YP3.metabat2.76.contigs.fa_YP3.filtered			numORF_MRG	3
AMDSedi_YP3.metabat2.76.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.76.contigs.fa_YP3.filtered			numORF_multidrug	3
AMDSedi_YP3.metabat2.78.contigs.fa_YP3.filtered			numORF_multimetal	3
AMDSedi_YP3.metabat2.78.contigs.fa_YP3.filtered			numORF_asARG	23
AMDSedi_YP3.metabat2.78.contigs.fa_YP3.filtered			numORF_MRG	6
AMDSedi_YP3.metabat2.78.contigs.fa_YP3.filtered			numORF_multidrug	6
AMDSedi_YP3.metabat2.83.contigs.fa_YP3.filtered			numORF_asARG	23
AMDSedi_YP3.metabat2.83.contigs.fa_YP3.filtered			numORF_MRG	18
AMDSedi_YP3.metabat2.83.contigs.fa_YP3.filtered			numORF_multidrug	10
AMDSedi_YP3.metabat2.83.contigs.fa_YP3.filtered			numORF_multimetal	6
AMDSedi_YP3.metabat2.84_sub.contigs.fa_YP3.filtered			numORF_multidrug	13
AMDSedi_YP3.metabat2.84_sub.contigs.fa_YP3.filtered			numORF_multimetal	3
AMDSedi_YP3.metabat2.84_sub.contigs.fa_YP3.filtered			numORF_asARG	30
AMDSedi_YP3.metabat2.84_sub.contigs.fa_YP3.filtered			numORF_MRG	16
AMDSedi_YP3.metabat2.85.contigs.fa_YP3.filtered			numORF_multimetal	5
AMDSedi_YP3.metabat2.85.contigs.fa_YP3.filtered			numORF_asARG	20
AMDSedi_YP3.metabat2.85.contigs.fa_YP3.filtered			numORF_MRG	12
AMDSedi_YP3.metabat2.85.contigs.fa_YP3.filtered			numORF_multidrug	6
AMDSedi_YP3.metabat2.89.contigs.fa_YP3.filtered			numORF_MRG	1
AMDSedi_YP3.metabat2.89.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.89.contigs.fa_YP3.filtered			numORF_multidrug	1
AMDSedi_YP3.metabat2.89.contigs.fa_YP3.filtered			numORF_asARG	6
AMDSedi_YP3.metabat2.92_sub.contigs.fa_YP3.filtered			numORF_multimetal	3
AMDSedi_YP3.metabat2.92_sub.contigs.fa_YP3.filtered			numORF_MRG	12
AMDSedi_YP3.metabat2.92_sub.contigs.fa_YP3.filtered			numORF_multidrug	8
AMDSedi_YP3.metabat2.92_sub.contigs.fa_YP3.filtered			numORF_asARG	19
AMDSedi_YP3.metabat2.93.contigs.fa_YP3.filtered			numORF_asARG	2
AMDSedi_YP3.metabat2.93.contigs.fa_YP3.filtered			numORF_MRG	1
AMDSedi_YP3.metabat2.93.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.93.contigs.fa_YP3.filtered			numORF_multidrug	0
AMDSedi_YP3.metabat2.94.contigs.fa_YP3.filtered			numORF_multimetal	0
AMDSedi_YP3.metabat2.94.contigs.fa_YP3.filtered			numORF_asARG	3
AMDSedi_YP3.metabat2.94.contigs.fa_YP3.filtered			numORF_MRG	0
AMDSedi_YP3.metabat2.94.contigs.fa_YP3.filtered			numORF_multidrug	0
AMDSedi_YP3.metabat2.96_sub.contigs.fa_YP3.filtered			numORF_MRG	13
AMDSedi_YP3.metabat2.96_sub.contigs.fa_YP3.filtered			numORF_multimetal	5
AMDSedi_YP3.metabat2.96_sub.contigs.fa_YP3.filtered			numORF_asARG	20
AMDSedi_YP3.metabat2.96_sub.contigs.fa_YP3.filtered			numORF_multidrug	8
AMDSedi_YP3.metabat2.98.contigs.fa_YP3.filtered			numORF_asARG	7
AMDSedi_YP3.metabat2.98.contigs.fa_YP3.filtered			numORF_multidrug	3
AMDSedi_YP3.metabat2.98.contigs.fa_YP3.filtered			numORF_MRG	5
AMDSedi_YP3.metabat2.98.contigs.fa_YP3.filtered			numORF_multimetal	1
AMDSedi_YP4.abawaca.39_sub.contigs.fa_YP4.filtered			numORF_MRG	20
AMDSedi_YP4.abawaca.39_sub.contigs.fa_YP4.filtered			numORF_multimetal	7
AMDSedi_YP4.abawaca.39_sub.contigs.fa_YP4.filtered			numORF_multidrug	3
AMDSedi_YP4.abawaca.39_sub.contigs.fa_YP4.filtered			numORF_asARG	24
AMDSedi_YP4.concoct.102_sub.contigs.fa_YP4.filtered			numORF_multimetal	2
AMDSedi_YP4.concoct.102_sub.contigs.fa_YP4.filtered			numORF_asARG	15
AMDSedi_YP4.concoct.102_sub.contigs.fa_YP4.filtered			numORF_multidrug	2
AMDSedi_YP4.concoct.102_sub.contigs.fa_YP4.filtered			numORF_MRG	8
AMDSedi_YP4.concoct.112_sub.contigs.fa_YP4.filtered			numORF_MRG	13
AMDSedi_YP4.concoct.112_sub.contigs.fa_YP4.filtered			numORF_asARG	16
AMDSedi_YP4.concoct.112_sub.contigs.fa_YP4.filtered			numORF_multimetal	5
AMDSedi_YP4.concoct.112_sub.contigs.fa_YP4.filtered			numORF_multidrug	10
AMDSedi_YP4.concoct.115_sub.contigs.fa_YP4.filtered			numORF_asARG	6
AMDSedi_YP4.concoct.115_sub.contigs.fa_YP4.filtered			numORF_multimetal	0
AMDSedi_YP4.concoct.115_sub.contigs.fa_YP4.filtered			numORF_multidrug	1
AMDSedi_YP4.concoct.115_sub.contigs.fa_YP4.filtered			numORF_MRG	0
AMDSedi_YP4.concoct.121_sub.contigs.fa_YP4.filtered			numORF_asARG	11
AMDSedi_YP4.concoct.121_sub.contigs.fa_YP4.filtered			numORF_MRG	5
AMDSedi_YP4.concoct.121_sub.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.concoct.121_sub.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.concoct.129_sub.contigs.fa_YP4.filtered			numORF_asARG	35
AMDSedi_YP4.concoct.129_sub.contigs.fa_YP4.filtered			numORF_multidrug	10
AMDSedi_YP4.concoct.129_sub.contigs.fa_YP4.filtered			numORF_MRG	16
AMDSedi_YP4.concoct.129_sub.contigs.fa_YP4.filtered			numORF_multimetal	3
AMDSedi_YP4.concoct.26_sub.contigs.fa_YP4.filtered			numORF_multimetal	4
AMDSedi_YP4.concoct.26_sub.contigs.fa_YP4.filtered			numORF_multidrug	7
AMDSedi_YP4.concoct.26_sub.contigs.fa_YP4.filtered			numORF_asARG	20
AMDSedi_YP4.concoct.26_sub.contigs.fa_YP4.filtered			numORF_MRG	16
AMDSedi_YP4.concoct.42_sub.contigs.fa_YP4.filtered			numORF_multimetal	6
AMDSedi_YP4.concoct.42_sub.contigs.fa_YP4.filtered			numORF_multidrug	10
AMDSedi_YP4.concoct.42_sub.contigs.fa_YP4.filtered			numORF_asARG	21
AMDSedi_YP4.concoct.42_sub.contigs.fa_YP4.filtered			numORF_MRG	19
AMDSedi_YP4.concoct.49.contigs.fa_YP4.filtered			numORF_MRG	2
AMDSedi_YP4.concoct.49.contigs.fa_YP4.filtered			numORF_asARG	17
AMDSedi_YP4.concoct.49.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.concoct.49.contigs.fa_YP4.filtered			numORF_multidrug	4
AMDSedi_YP4.concoct.50_sub.contigs.fa_YP4.filtered			numORF_multidrug	5
AMDSedi_YP4.concoct.50_sub.contigs.fa_YP4.filtered			numORF_MRG	7
AMDSedi_YP4.concoct.50_sub.contigs.fa_YP4.filtered			numORF_asARG	12
AMDSedi_YP4.concoct.50_sub.contigs.fa_YP4.filtered			numORF_multimetal	2
AMDSedi_YP4.concoct.63.contigs.fa_YP4.filtered			numORF_multidrug	2
AMDSedi_YP4.concoct.63.contigs.fa_YP4.filtered			numORF_asARG	8
AMDSedi_YP4.concoct.63.contigs.fa_YP4.filtered			numORF_MRG	2
AMDSedi_YP4.concoct.63.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.concoct.66.contigs.fa_YP4.filtered			numORF_asARG	22
AMDSedi_YP4.concoct.66.contigs.fa_YP4.filtered			numORF_multidrug	7
AMDSedi_YP4.concoct.66.contigs.fa_YP4.filtered			numORF_multimetal	8
AMDSedi_YP4.concoct.66.contigs.fa_YP4.filtered			numORF_MRG	15
AMDSedi_YP4.concoct.69_sub.contigs.fa_YP4.filtered			numORF_MRG	19
AMDSedi_YP4.concoct.69_sub.contigs.fa_YP4.filtered			numORF_asARG	24
AMDSedi_YP4.concoct.69_sub.contigs.fa_YP4.filtered			numORF_multimetal	4
AMDSedi_YP4.concoct.69_sub.contigs.fa_YP4.filtered			numORF_multidrug	8
AMDSedi_YP4.concoct.71.contigs.fa_YP4.filtered			numORF_asARG	24
AMDSedi_YP4.concoct.71.contigs.fa_YP4.filtered			numORF_multidrug	5
AMDSedi_YP4.concoct.71.contigs.fa_YP4.filtered			numORF_MRG	5
AMDSedi_YP4.concoct.71.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.concoct.87.contigs.fa_YP4.filtered			numORF_MRG	6
AMDSedi_YP4.concoct.87.contigs.fa_YP4.filtered			numORF_multimetal	3
AMDSedi_YP4.concoct.87.contigs.fa_YP4.filtered			numORF_asARG	10
AMDSedi_YP4.concoct.87.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.concoct.89_sub.contigs.fa_YP4.filtered			numORF_multidrug	8
AMDSedi_YP4.concoct.89_sub.contigs.fa_YP4.filtered			numORF_MRG	16
AMDSedi_YP4.concoct.89_sub.contigs.fa_YP4.filtered			numORF_asARG	23
AMDSedi_YP4.concoct.89_sub.contigs.fa_YP4.filtered			numORF_multimetal	6
AMDSedi_YP4.concoct.94.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.concoct.94.contigs.fa_YP4.filtered			numORF_MRG	1
AMDSedi_YP4.concoct.94.contigs.fa_YP4.filtered			numORF_multimetal	0
AMDSedi_YP4.concoct.94.contigs.fa_YP4.filtered			numORF_asARG	2
AMDSedi_YP4.concoct.99_sub.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.concoct.99_sub.contigs.fa_YP4.filtered			numORF_asARG	3
AMDSedi_YP4.concoct.99_sub.contigs.fa_YP4.filtered			numORF_multimetal	0
AMDSedi_YP4.concoct.99_sub.contigs.fa_YP4.filtered			numORF_MRG	1
AMDSedi_YP4.maxbin2.005.contigs.fa_YP4.filtered			numORF_multidrug	6
AMDSedi_YP4.maxbin2.005.contigs.fa_YP4.filtered			numORF_asARG	24
AMDSedi_YP4.maxbin2.005.contigs.fa_YP4.filtered			numORF_MRG	6
AMDSedi_YP4.maxbin2.005.contigs.fa_YP4.filtered			numORF_multimetal	3
AMDSedi_YP4.metabat2.1_sub.contigs.fa_YP4.filtered			numORF_multimetal	3
AMDSedi_YP4.metabat2.1_sub.contigs.fa_YP4.filtered			numORF_asARG	18
AMDSedi_YP4.metabat2.1_sub.contigs.fa_YP4.filtered			numORF_multidrug	9
AMDSedi_YP4.metabat2.1_sub.contigs.fa_YP4.filtered			numORF_MRG	18
AMDSedi_YP4.metabat2.102.contigs.fa_YP4.filtered			numORF_MRG	3
AMDSedi_YP4.metabat2.102.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.metabat2.102.contigs.fa_YP4.filtered			numORF_asARG	10
AMDSedi_YP4.metabat2.102.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.metabat2.106.contigs.fa_YP4.filtered			numORF_MRG	6
AMDSedi_YP4.metabat2.106.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.metabat2.106.contigs.fa_YP4.filtered			numORF_multidrug	3
AMDSedi_YP4.metabat2.106.contigs.fa_YP4.filtered			numORF_asARG	23
AMDSedi_YP4.metabat2.109.contigs.fa_YP4.filtered			numORF_multimetal	4
AMDSedi_YP4.metabat2.109.contigs.fa_YP4.filtered			numORF_MRG	14
AMDSedi_YP4.metabat2.109.contigs.fa_YP4.filtered			numORF_asARG	22
AMDSedi_YP4.metabat2.109.contigs.fa_YP4.filtered			numORF_multidrug	8
AMDSedi_YP4.metabat2.113_sub.contigs.fa_YP4.filtered			numORF_MRG	12
AMDSedi_YP4.metabat2.113_sub.contigs.fa_YP4.filtered			numORF_multidrug	1
AMDSedi_YP4.metabat2.113_sub.contigs.fa_YP4.filtered			numORF_multimetal	3
AMDSedi_YP4.metabat2.113_sub.contigs.fa_YP4.filtered			numORF_asARG	22
AMDSedi_YP4.metabat2.116.contigs.fa_YP4.filtered			numORF_asARG	15
AMDSedi_YP4.metabat2.116.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.metabat2.116.contigs.fa_YP4.filtered			numORF_MRG	8
AMDSedi_YP4.metabat2.116.contigs.fa_YP4.filtered			numORF_multidrug	1
AMDSedi_YP4.metabat2.119.contigs.fa_YP4.filtered			numORF_multimetal	2
AMDSedi_YP4.metabat2.119.contigs.fa_YP4.filtered			numORF_asARG	33
AMDSedi_YP4.metabat2.119.contigs.fa_YP4.filtered			numORF_MRG	10
AMDSedi_YP4.metabat2.119.contigs.fa_YP4.filtered			numORF_multidrug	17
AMDSedi_YP4.metabat2.12.contigs.fa_YP4.filtered			numORF_MRG	8
AMDSedi_YP4.metabat2.12.contigs.fa_YP4.filtered			numORF_asARG	16
AMDSedi_YP4.metabat2.12.contigs.fa_YP4.filtered			numORF_multidrug	3
AMDSedi_YP4.metabat2.12.contigs.fa_YP4.filtered			numORF_multimetal	4
AMDSedi_YP4.metabat2.121_sub.contigs.fa_YP4.filtered			numORF_MRG	19
AMDSedi_YP4.metabat2.121_sub.contigs.fa_YP4.filtered			numORF_multidrug	6
AMDSedi_YP4.metabat2.121_sub.contigs.fa_YP4.filtered			numORF_asARG	23
AMDSedi_YP4.metabat2.121_sub.contigs.fa_YP4.filtered			numORF_multimetal	8
AMDSedi_YP4.metabat2.123.contigs.fa_YP4.filtered			numORF_MRG	5
AMDSedi_YP4.metabat2.123.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.metabat2.123.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.metabat2.123.contigs.fa_YP4.filtered			numORF_asARG	12
AMDSedi_YP4.metabat2.125.contigs.fa_YP4.filtered			numORF_multimetal	0
AMDSedi_YP4.metabat2.125.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.metabat2.125.contigs.fa_YP4.filtered			numORF_asARG	7
AMDSedi_YP4.metabat2.125.contigs.fa_YP4.filtered			numORF_MRG	1
AMDSedi_YP4.metabat2.127.contigs.fa_YP4.filtered			numORF_MRG	8
AMDSedi_YP4.metabat2.127.contigs.fa_YP4.filtered			numORF_multidrug	4
AMDSedi_YP4.metabat2.127.contigs.fa_YP4.filtered			numORF_multimetal	3
AMDSedi_YP4.metabat2.127.contigs.fa_YP4.filtered			numORF_asARG	15
AMDSedi_YP4.metabat2.128.contigs.fa_YP4.filtered			numORF_multimetal	3
AMDSedi_YP4.metabat2.128.contigs.fa_YP4.filtered			numORF_MRG	8
AMDSedi_YP4.metabat2.128.contigs.fa_YP4.filtered			numORF_asARG	18
AMDSedi_YP4.metabat2.128.contigs.fa_YP4.filtered			numORF_multidrug	5
AMDSedi_YP4.metabat2.129.contigs.fa_YP4.filtered			numORF_MRG	3
AMDSedi_YP4.metabat2.129.contigs.fa_YP4.filtered			numORF_multimetal	1
AMDSedi_YP4.metabat2.129.contigs.fa_YP4.filtered			numORF_multidrug	2
AMDSedi_YP4.metabat2.129.contigs.fa_YP4.filtered			numORF_asARG	12
AMDSedi_YP4.metabat2.132_sub.contigs.fa_YP4.filtered			numORF_asARG	18
AMDSedi_YP4.metabat2.132_sub.contigs.fa_YP4.filtered			numORF_MRG	13
AMDSedi_YP4.metabat2.132_sub.contigs.fa_YP4.filtered			numORF_multidrug	6
AMDSedi_YP4.metabat2.132_sub.contigs.fa_YP4.filtered			numORF_multimetal	4
AMDSedi_YP4.metabat2.139.contigs.fa_YP4.filtered			numORF_MRG	4
AMDSedi_YP4.metabat2.139.contigs.fa_YP4.filtered			numORF_multimetal	0
AMDSedi_YP4.metabat2.139.contigs.fa_YP4.filtered			numORF_asARG	11
AMDSedi_YP4.metabat2.139.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.metabat2.142.contigs.fa_YP4.filtered			numORF_MRG	9
AMDSedi_YP4.metabat2.142.contigs.fa_YP4.filtered			numORF_asARG	15
AMDSedi_YP4.metabat2.142.contigs.fa_YP4.filtered			numORF_multidrug	4
AMDSedi_YP4.metabat2.142.contigs.fa_YP4.filtered			numORF_multimetal	2
AMDSedi_YP4.metabat2.143.contigs.fa_YP4.filtered			numORF_multimetal	0
AMDSedi_YP4.metabat2.143.contigs.fa_YP4.filtered			numORF_multidrug	2
AMDSedi_YP4.metabat2.143.contigs.fa_YP4.filtered			numORF_MRG	1
AMDSedi_YP4.metabat2.143.contigs.fa_YP4.filtered			numORF_asARG	11
AMDSedi_YP4.metabat2.146.contigs.fa_YP4.filtered			numORF_multimetal	2
AMDSedi_YP4.metabat2.146.contigs.fa_YP4.filtered			numORF_MRG	6
AMDSedi_YP4.metabat2.146.contigs.fa_YP4.filtered			numORF_asARG	7
AMDSedi_YP4.metabat2.146.contigs.fa_YP4.filtered			numORF_multidrug	0
AMDSedi_YP4.metabat2.147.contigs.fa_YP4.filtered			numORF_multidrug	20
AMDSedi_YP4.metabat2.147.contigs.fa_YP4.filtered			numORF_MRG	20
AMDSedi_YP4.metabat2.147.contigs.fa_YP4.filtered			numORF_multimetal	6
AMDSedi_YP4.metabat2.147.contigs.fa_YP4.filtered			numORF_asARG	41
AMDSedi_YP4.metabat2.15.contigs.fa_YP4.filtered			numORF_asARG	14
AMDSedi_YP4.metabat2.15.contigs.fa_YP4.filtered			numORF_multimetal	0
AMDSedi_YP4.metabat2.15.contigs.fa_YP4.filtered			numORF_multidrug	4
AMDSedi_YP4.metabat2.15.contigs.fa_YP4.filtered			numORF_MRG	0
AMDSedi_YP4.metabat2.153.contigs.fa_YP4.filtered			numORF_multimetal	2
